"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
4629 5207.215968 5207.215968 5115.125968 5115.125968
4642 5206.822630 5206.822630 5114.732630 5114.732630
4655 5206.805982 5206.805982 5114.715982 5114.715982
4660 5206.775774 5206.775774 5114.685774 5114.685774
4665 5206.693554 5206.693554 5114.603554 5114.603554
4667 5206.523787 5206.523787 5114.433787 5114.433787
4669 5206.160454 5206.160454 5114.070454 5114.070454
4674 5206.055036 5206.055036 5113.965036 5113.965036
4682 5205.532036 5205.532036 5113.442036 5113.442036
4703 5205.067980 5205.067980 5112.977980 5112.977980
4713 5204.986134 5204.986134 5112.896134 5112.896134
4723 5204.784754 5204.784754 5112.694754 5112.694754
4724 5204.349883 5204.349883 5112.259883 5112.259883
4741 5204.321069 5204.321069 5112.231069 5112.231069
4743 5203.995365 5203.995365 5111.905365 5111.905365
4744 5203.869535 5203.869535 5111.779535 5111.779535
4749 5203.624514 5203.624514 5111.534514 5111.534514
4764 5202.873698 5202.873698 5110.783698 5110.783698
4785 5202.522867 5202.522867 5110.432867 5110.432867
4786 5202.247150 5202.247150 5110.157150 5110.157150
4802 5201.762566 5201.762566 5109.672566 5109.672566
4822 5201.666873 5201.666873 5109.576873 5109.576873
4823 5201.484485 5201.484485 5109.394485 5109.394485
4825 5201.476959 5201.476959 5109.386959 5109.386959
4842 5201.126661 5201.126661 5109.036661 5109.036661
4846 5200.897860 5200.897860 5108.807860 5108.807860
4847 5200.879887 5200.879887 5108.789887 5108.789887
4861 5200.819390 5200.819390 5108.729390 5108.729390
4865 5200.671404 5200.671404 5108.581404 5108.581404
4877 5200.434702 5200.434702 5108.344702 5108.344702
4882 5200.380787 5200.380787 5108.290787 5108.290787
4883 5200.173112 5200.173112 5108.083112 5108.083112
4888 5200.082506 5200.082506 5107.992506 5107.992506
4902 5200.054966 5200.054966 5107.964966 5107.964966
4905 5199.770581 5199.770581 5107.680581 5107.680581
4916 5199.673216 5199.673216 5107.583216 5107.583216
4922 5199.546320 5199.546320 5107.456320 5107.456320
4928 5199.543882 5199.543882 5107.453882 5107.453882
4929 5199.491531 5199.491531 5107.401531 5107.401531
4942 5199.295516 5199.295516 5107.205516 5107.205516
4944 5199.162678 5199.162678 5107.072678 5107.072678
4961 5198.729325 5198.729325 5106.639325 5106.639325
4976 5198.705637 5198.705637 5106.615637 5106.615637
4978 5198.639201 5198.639201 5106.549201 5106.549201
4981 5198.400371 5198.400371 5106.310371 5106.310371
4982 5198.225659 5198.225659 5106.135659 5106.135659
5001 5197.979217 5197.979217 5105.889217 5105.889217
5013 5197.882229 5197.882229 5105.792229 5105.792229
5016 5197.843182 5197.843182 5105.753182 5105.753182
5021 5197.832625 5197.832625 5105.742625 5105.742625
5022 5197.657213 5197.657213 5105.567213 5105.567213
5027 5197.514292 5197.514292 5105.424292 5105.424292
5044 5197.113315 5197.113315 5105.023315 5105.023315
5063 5197.071564 5197.071564 5104.981564 5104.981564
5065 5196.884877 5196.884877 5104.794877 5104.794877
5076 5196.699516 5196.699516 5104.609516 5104.609516
5081 5196.346812 5196.346812 5104.256812 5104.256812
5101 5196.300903 5196.300903 5104.210903 5104.210903
5102 5196.192378 5196.192378 5104.102378 5104.102378
5105 5196.139423 5196.139423 5104.049423 5104.049423
5108 5195.902846 5195.902846 5103.812846 5103.812846
5127 5195.567269 5195.567269 5103.477269 5103.477269
5141 5195.444254 5195.444254 5103.354254 5103.354254
5150 5195.387299 5195.387299 5103.297299 5103.297299
5160 5195.327915 5195.327915 5103.237915 5103.237915
5162 5195.301916 5195.301916 5103.211916 5103.211916
5163 5195.112705 5195.112705 5103.022705 5103.022705
5173 5195.076128 5195.076128 5102.986128 5102.986128
5183 5195.067403 5195.067403 5102.977403 5102.977403
5184 5194.899162 5194.899162 5102.809162 5102.809162
5186 5194.836693 5194.836693 5102.746693 5102.746693
5191 5194.735126 5194.735126 5102.645126 5102.645126
5201 5194.419611 5194.419611 5102.329611 5102.329611
5217 5194.279672 5194.279672 5102.189672 5102.189672
5224 5194.060075 5194.060075 5101.970075 5101.970075
5232 5193.905853 5193.905853 5101.815853 5101.815853
5245 5193.849862 5193.849862 5101.759862 5101.759862
5252 5193.795842 5193.795842 5101.705842 5101.705842
5261 5193.655668 5193.655668 5101.565668 5101.565668
5263 5193.497062 5193.497062 5101.407062 5101.407062
5284 5193.429833 5193.429833 5101.339833 5101.339833
5285 5193.424172 5193.424172 5101.334172 5101.334172
5286 5193.209288 5193.209288 5101.119288 5101.119288
5303 5193.182439 5193.182439 5101.092439 5101.092439
5306 5193.167248 5193.167248 5101.077248 5101.077248
5309 5192.911901 5192.911901 5100.821901 5100.821901
5321 5192.851728 5192.851728 5100.761728 5100.761728
5326 5192.807861 5192.807861 5100.717861 5100.717861
5327 5192.611069 5192.611069 5100.521069 5100.521069
5341 5192.469868 5192.469868 5100.379868 5100.379868
5345 5192.425841 5192.425841 5100.335841 5100.335841
5363 5192.291782 5192.291782 5100.201782 5100.201782
5364 5192.235244 5192.235244 5100.145244 5100.145244
5367 5192.032985 5192.032985 5099.942985 5099.942985
5382 5191.915671 5191.915671 5099.825671 5099.825671
5383 5191.860006 5191.860006 5099.770006 5099.770006
5404 5191.764276 5191.764276 5099.674276 5099.674276
5416 5191.683750 5191.683750 5099.593750 5099.593750
5421 5191.652535 5191.652535 5099.562535 5099.562535
5422 5191.613730 5191.613730 5099.523730 5099.523730
5429 5191.595033 5191.595033 5099.505033 5099.505033
5431 5191.520267 5191.520267 5099.430267 5099.430267
5441 5191.238094 5191.238094 5099.148094 5099.148094
5461 5191.079017 5191.079017 5098.989017 5098.989017
5471 5191.056999 5191.056999 5098.966999 5098.966999
5482 5190.947568 5190.947568 5098.857568 5098.857568
5486 5190.914209 5190.914209 5098.824209 5098.824209
5501 5190.861978 5190.861978 5098.771978 5098.771978
5502 5190.797176 5190.797176 5098.707176 5098.707176
5507 5190.785196 5190.785196 5098.695196 5098.695196
5521 5190.691977 5190.691977 5098.601977 5098.601977
5523 5190.662394 5190.662394 5098.572394 5098.572394
5526 5190.603341 5190.603341 5098.513341 5098.513341
5527 5190.582767 5190.582767 5098.492767 5098.492767
5533 5190.571231 5190.571231 5098.481231 5098.481231
5543 5190.545757 5190.545757 5098.455757 5098.455757
5545 5190.483190 5190.483190 5098.393190 5098.393190
5548 5190.425846 5190.425846 5098.335846 5098.335846
5562 5190.366012 5190.366012 5098.276012 5098.276012
5567 5190.302573 5190.302573 5098.212573 5098.212573
5581 5190.204753 5190.204753 5098.114753 5098.114753
5582 5190.121655 5190.121655 5098.031655 5098.031655
5601 5190.101609 5190.101609 5098.011609 5098.011609
5603 5190.013991 5190.013991 5097.923991 5097.923991
5612 5189.986056 5189.986056 5097.896056 5097.896056
5621 5189.886144 5189.886144 5097.796144 5097.796144
5640 5189.884809 5189.884809 5097.794809 5097.794809
5644 5189.815592 5189.815592 5097.725592 5097.725592
5648 5189.749536 5189.749536 5097.659536 5097.659536
5649 5189.730736 5189.730736 5097.640736 5097.640736
5661 5189.682027 5189.682027 5097.592027 5097.592027
5663 5189.667136 5189.667136 5097.577136 5097.577136
5674 5189.596021 5189.596021 5097.506021 5097.506021
5681 5189.591969 5189.591969 5097.501969 5097.501969
5682 5189.566158 5189.566158 5097.476158 5097.476158
5683 5189.518573 5189.518573 5097.428573 5097.428573
5687 5189.467615 5189.467615 5097.377615 5097.377615
5701 5189.350351 5189.350351 5097.260351 5097.260351
5717 5189.345034 5189.345034 5097.255034 5097.255034
5721 5189.233109 5189.233109 5097.143109 5097.143109
5731 5189.206051 5189.206051 5097.116051 5097.116051
5741 5189.195369 5189.195369 5097.105369 5097.105369
5744 5189.106528 5189.106528 5097.016528 5097.016528
5755 5189.058706 5189.058706 5096.968706 5096.968706
5761 5188.899103 5188.899103 5096.809103 5096.809103
5782 5188.857072 5188.857072 5096.767072 5096.767072
5786 5188.837473 5188.837473 5096.747473 5096.747473
5787 5188.824747 5188.824747 5096.734747 5096.734747
5790 5188.805110 5188.805110 5096.715110 5096.715110
5798 5188.782767 5188.782767 5096.692767 5096.692767
5802 5188.665053 5188.665053 5096.575053 5096.575053
5821 5188.625091 5188.625091 5096.535091 5096.535091
5823 5188.613231 5188.613231 5096.523231 5096.523231
5830 5188.577386 5188.577386 5096.487386 5096.487386
5837 5188.542788 5188.542788 5096.452788 5096.452788
5841 5188.436891 5188.436891 5096.346891 5096.346891
5862 5188.352215 5188.352215 5096.262215 5096.262215
5871 5188.345952 5188.345952 5096.255952 5096.255952
5882 5188.280639 5188.280639 5096.190639 5096.190639
5888 5188.234778 5188.234778 5096.144778 5096.144778
5901 5188.233515 5188.233515 5096.143515 5096.143515
5903 5188.227614 5188.227614 5096.137614 5096.137614
5906 5188.223062 5188.223062 5096.133062 5096.133062
5909 5188.178462 5188.178462 5096.088462 5096.088462
5912 5188.138531 5188.138531 5096.048531 5096.048531
5922 5188.102368 5188.102368 5096.012368 5096.012368
5924 5188.075721 5188.075721 5095.985721 5095.985721
5941 5188.001250 5188.001250 5095.911250 5095.911250
5942 5187.937538 5187.937538 5095.847538 5095.847538
5961 5187.885605 5187.885605 5095.795605 5095.795605
5974 5187.833100 5187.833100 5095.743100 5095.743100
5983 5187.784280 5187.784280 5095.694280 5095.694280
5987 5187.766809 5187.766809 5095.676809 5095.676809
5993 5187.741013 5187.741013 5095.651013 5095.651013
6002 5187.733193 5187.733193 5095.643193 5095.643193
6005 5187.730634 5187.730634 5095.640634 5095.640634
6008 5187.724769 5187.724769 5095.634769 5095.634769
6009 5187.685345 5187.685345 5095.595345 5095.595345
6010 5187.618892 5187.618892 5095.528892 5095.528892
6023 5187.561366 5187.561366 5095.471366 5095.471366
6031 5187.558637 5187.558637 5095.468637 5095.468637
6037 5187.518373 5187.518373 5095.428373 5095.428373
6043 5187.490421 5187.490421 5095.400421 5095.400421
6048 5187.476605 5187.476605 5095.386605 5095.386605
6049 5187.451541 5187.451541 5095.361541 5095.361541
6058 5187.423231 5187.423231 5095.333231 5095.333231
6061 5187.421779 5187.421779 5095.331779 5095.331779
6063 5187.412784 5187.412784 5095.322784 5095.322784
6064 5187.385203 5187.385203 5095.295203 5095.295203
6067 5187.369810 5187.369810 5095.279810 5095.279810
6070 5187.326070 5187.326070 5095.236070 5095.236070
6081 5187.284982 5187.284982 5095.194982 5095.194982
6082 5187.268468 5187.268468 5095.178468 5095.178468
6092 5187.263334 5187.263334 5095.173334 5095.173334
6103 5187.226386 5187.226386 5095.136386 5095.136386
6106 5187.220407 5187.220407 5095.130407 5095.130407
6113 5187.204144 5187.204144 5095.114144 5095.114144
6122 5187.139436 5187.139436 5095.049436 5095.049436
6134 5187.133974 5187.133974 5095.043974 5095.043974
6142 5187.040298 5187.040298 5094.950298 5094.950298
6158 5187.036967 5187.036967 5094.946967 5094.946967
6162 5187.024471 5187.024471 5094.934471 5094.934471
6166 5187.012663 5187.012663 5094.922663 5094.922663
6171 5186.991173 5186.991173 5094.901173 5094.901173
6183 5186.939551 5186.939551 5094.849551 5094.849551
6201 5186.916486 5186.916486 5094.826486 5094.826486
6202 5186.907443 5186.907443 5094.817443 5094.817443
6209 5186.902729 5186.902729 5094.812729 5094.812729
6211 5186.880547 5186.880547 5094.790547 5094.790547
6228 5186.877782 5186.877782 5094.787782 5094.787782
6236 5186.872354 5186.872354 5094.782354 5094.782354
6237 5186.861072 5186.861072 5094.771072 5094.771072
6239 5186.859938 5186.859938 5094.769938 5094.769938
6242 5186.819627 5186.819627 5094.729627 5094.729627
6248 5186.816466 5186.816466 5094.726466 5094.726466
6249 5186.814759 5186.814759 5094.724759 5094.724759
6252 5186.809475 5186.809475 5094.719475 5094.719475
6253 5186.781385 5186.781385 5094.691385 5094.691385
6267 5186.733543 5186.733543 5094.643543 5094.643543
6282 5186.720832 5186.720832 5094.630832 5094.630832
6285 5186.692662 5186.692662 5094.602662 5094.602662
6286 5186.686234 5186.686234 5094.596234 5094.596234
6291 5186.663311 5186.663311 5094.573311 5094.573311
6301 5186.635739 5186.635739 5094.545739 5094.545739
6307 5186.635545 5186.635545 5094.545545 5094.545545
6313 5186.609060 5186.609060 5094.519060 5094.519060
6323 5186.581297 5186.581297 5094.491297 5094.491297
6329 5186.572709 5186.572709 5094.482709 5094.482709
6334 5186.561893 5186.561893 5094.471893 5094.471893
6340 5186.538345 5186.538345 5094.448345 5094.448345
6341 5186.495566 5186.495566 5094.405566 5094.405566
6362 5186.491770 5186.491770 5094.401770 5094.401770
6367 5186.479155 5186.479155 5094.389155 5094.389155
6374 5186.455276 5186.455276 5094.365276 5094.365276
6381 5186.390108 5186.390108 5094.300108 5094.300108
6401 5186.387188 5186.387188 5094.297188 5094.297188
6403 5186.337137 5186.337137 5094.247137 5094.247137
6409 5186.304968 5186.304968 5094.214968 5094.214968
6421 5186.252632 5186.252632 5094.162632 5094.162632
6448 5186.199793 5186.199793 5094.109793 5094.109793
6461 5186.178347 5186.178347 5094.088347 5094.088347
6483 5186.165677 5186.165677 5094.075677 5094.075677
6484 5186.146907 5186.146907 5094.056907 5094.056907
6502 5186.128348 5186.128348 5094.038348 5094.038348
6509 5186.101394 5186.101394 5094.011394 5094.011394
6511 5186.087417 5186.087417 5093.997417 5093.997417
6523 5186.036662 5186.036662 5093.946662 5093.946662
6541 5186.012444 5186.012444 5093.922444 5093.922444
6544 5186.003550 5186.003550 5093.913550 5093.913550
6548 5185.988966 5185.988966 5093.898966 5093.898966
6563 5185.979218 5185.979218 5093.889218 5093.889218
6565 5185.978918 5185.978918 5093.888918 5093.888918
6566 5185.966328 5185.966328 5093.876328 5093.876328
6580 5185.956452 5185.956452 5093.866452 5093.866452
6581 5185.941342 5185.941342 5093.851342 5093.851342
6593 5185.920384 5185.920384 5093.830384 5093.830384
6601 5185.918759 5185.918759 5093.828759 5093.828759
6603 5185.909506 5185.909506 5093.819506 5093.819506
6604 5185.875000 5185.875000 5093.785000 5093.785000
6624 5185.873675 5185.873675 5093.783675 5093.783675
6625 5185.852411 5185.852411 5093.762411 5093.762411
6641 5185.846515 5185.846515 5093.756515 5093.756515
6649 5185.827768 5185.827768 5093.737768 5093.737768
6651 5185.827443 5185.827443 5093.737443 5093.737443
6653 5185.823533 5185.823533 5093.733533 5093.733533
6662 5185.809513 5185.809513 5093.719513 5093.719513
6666 5185.806287 5185.806287 5093.716287 5093.716287
6673 5185.799349 5185.799349 5093.709349 5093.709349
6681 5185.793580 5185.793580 5093.703580 5093.703580
6682 5185.778931 5185.778931 5093.688931 5093.688931
6686 5185.770673 5185.770673 5093.680673 5093.680673
6695 5185.768130 5185.768130 5093.678130 5093.678130
6699 5185.763841 5185.763841 5093.673841 5093.673841
6703 5185.759026 5185.759026 5093.669026 5093.669026
6705 5185.753408 5185.753408 5093.663408 5093.663408
6706 5185.744977 5185.744977 5093.654977 5093.654977
6713 5185.738886 5185.738886 5093.648886 5093.648886
6721 5185.732418 5185.732418 5093.642418 5093.642418
6723 5185.717446 5185.717446 5093.627446 5093.627446
6735 5185.715354 5185.715354 5093.625354 5093.625354
6736 5185.697438 5185.697438 5093.607438 5093.607438
6746 5185.686998 5185.686998 5093.596998 5093.596998
6749 5185.681272 5185.681272 5093.591272 5093.591272
6759 5185.679443 5185.679443 5093.589443 5093.589443
6762 5185.668140 5185.668140 5093.578140 5093.578140
6763 5185.666364 5185.666364 5093.576364 5093.576364
6779 5185.651617 5185.651617 5093.561617 5093.561617
6781 5185.626656 5185.626656 5093.536656 5093.536656
6803 5185.608190 5185.608190 5093.518190 5093.518190
6806 5185.600713 5185.600713 5093.510713 5093.510713
6821 5185.600574 5185.600574 5093.510574 5093.510574
6822 5185.576748 5185.576748 5093.486748 5093.486748
6826 5185.574350 5185.574350 5093.484350 5093.484350
6841 5185.567481 5185.567481 5093.477481 5093.477481
6843 5185.565968 5185.565968 5093.475968 5093.475968
6846 5185.558128 5185.558128 5093.468128 5093.468128
6854 5185.551374 5185.551374 5093.461374 5093.461374
6861 5185.536174 5185.536174 5093.446174 5093.446174
6863 5185.535796 5185.535796 5093.445796 5093.445796
6871 5185.529547 5185.529547 5093.439547 5093.439547
6883 5185.524481 5185.524481 5093.434481 5093.434481
6888 5185.517453 5185.517453 5093.427453 5093.427453
6896 5185.500106 5185.500106 5093.410106 5093.410106
6901 5185.493441 5185.493441 5093.403441 5093.403441
6903 5185.488086 5185.488086 5093.398086 5093.398086
6905 5185.483335 5185.483335 5093.393335 5093.393335
6910 5185.479086 5185.479086 5093.389086 5093.389086
6921 5185.478501 5185.478501 5093.388501 5093.388501
6924 5185.474493 5185.474493 5093.384493 5093.384493
6925 5185.469797 5185.469797 5093.379797 5093.379797
6928 5185.463736 5185.463736 5093.373736 5093.373736
6942 5185.459975 5185.459975 5093.369975 5093.369975
6943 5185.449657 5185.449657 5093.359657 5093.359657
6950 5185.447507 5185.447507 5093.357507 5093.357507
6955 5185.426094 5185.426094 5093.336094 5093.336094
6961 5185.424758 5185.424758 5093.334758 5093.334758
6962 5185.412854 5185.412854 5093.322854 5093.322854
6971 5185.411624 5185.411624 5093.321624 5093.321624
6976 5185.407022 5185.407022 5093.317022 5093.317022
6981 5185.404857 5185.404857 5093.314857 5093.314857
6985 5185.402780 5185.402780 5093.312780 5093.312780
6986 5185.396218 5185.396218 5093.306218 5093.306218
